143,神州数码信息服务股份有限公司,广东,深圳市,81.87亿,3.18亿,12898,1994-04-08,--,其他软件服务,系统集成、软件开发及技术服务,技术服务、农业信息化、应用软件开发、金融专用设备相关业务及集成解决方案。
144,宁夏西部创业实业股份有限公司,宁夏,银川市,6.60亿,8699.15万,1122,1994-06-17,--,铁路运输,货运、住宿餐饮、葡萄酒,铁路运输、供应链服务、葡萄酒销售。
145,莱茵达体育发展股份有限公司,浙江,杭州市,13.24亿,4496.12万,136,1994-05-09,--,体育运营,体育运营、房地产销售及租赁、能源及贸易销售,体育运营、房地产销售及租赁、能源及贸易销售
146,万向钱潮股份有限公司,浙江,杭州市,111.54亿,9.24亿,8245,1994-01-10,--,汽车零部件,机械制造、物资贸易,汽车零部件及相关机电产品的开发、制造和销售。
147,我爱我家控股集团股份有限公司,云南,昆明市,13.19亿,7576.63万,48488,1994-02-02,--,百货,资产管理、经纪业务、新房业务、商品销售、商业租赁及服务、房地产开发、物业服务、旅游服务,包含房地产经纪服务、房屋资产管理、商业资产管理。
148,陕西烽火电子股份有限公司,陕西,宝鸡市,12.17亿,8891.02万,2913,1994-05-09,--,通信终端设备,短波通信设备、超短波通信设备、航空搜救定位设备、车机内音频控制系统、电声器材,从事通信装备及电声器材的科研、生产、销售。
149,陕西省国际信托股份有限公司,陕西,西安市,11.51亿,3.52亿,671,1994-01-10,--,信托,金融信托业务,信托业务、固有业务和投资顾问等中介业务。
150,供销大集集团股份有限公司,陕西,西安市,277.90亿,14.74亿,4040,1994-01-10,--,百货,批发零售连锁经营商业业务、地产业务、金融业务,城乡商品流通综合服务运营。
151,重庆三峡油漆股份有限公司,重庆,重庆市,36.09亿,8112.54万,928,1994-04-08,--,涂料涂漆,油漆产品,油漆涂料的生产销售。
152,海南海药股份有限公司,海南,海口市,18.25亿,8120.67万,3148,1994-05-25,--,化学制剂,抗生素系列、胃肠道用药系列、抗肿瘤药系列、人工耳蜗系列、原料药及其中间体系列,药品及医疗器械研发、生产和销售。
153,海南海德资本管理股份有限公司,海南,海口市,2.03亿,7326.83万,58,1994-05-25,--,其他非银行金融,资产管理,不良资产收购处置类业务、不良资产收购重组类业务、不良资产ABS业务以及事务管理类业务。
154,泸州老窖股份有限公司,四川,泸州市,103.95亿,26.02亿,3330,1994-05-09,--,白酒,白酒,“国窖1573”、“泸州老窖”等系列白酒的研发、生产和销售。
155,常柴股份有限公司,江苏,常州市,24.23亿,4713.72万,2863,1994-07-01,--,内燃机,柴油机、汽油机,从事“常柴”牌柴油机及“常柴罗宾”牌汽油机的研发、生产及销售。
156,新大洲控股股份有限公司,海南,海口市,16.03亿,4470.77万,3055,1994-05-25,--,煤炭开采洗选,食品、煤炭、物流运输,煤炭采掘、牛肉食品、物流的经营。
157,海马汽车股份有限公司,海南,海口市,100.79亿,-14.15亿,3122,1994-08-08,--,乘用车,整车、配件销售、劳务,汽车制造及服务。
158,东莞宏远工业区股份有限公司,广东,东莞市,5.66亿,3162.54万,255,1994-08-15,--,房地产开发,出租、售楼、水电、煤、废旧铅蓄电池回收,房地产开发。
159,广东甘化科工股份有限公司,广东,江门市,4.75亿,-2.84亿,278,1994-09-07,--,造纸,军工业务、食糖贸易,军工业务和食糖贸易。
160,无锡威孚高科技集团股份有限公司,江苏,无锡市,90.17亿,26.47亿,5389,1998-09-24,--,汽车零部件,汽车燃油喷射系统、汽车后处理系统、进气系统,系统、汽车后处理系统、发动机进气系统等产品的开发、制造和销售业务。
281,葫芦岛锌业股份有限公司,辽宁,葫芦岛市,67.00亿,2.16亿,5829,1997-06-26,--,铅锌,有色金属冶炼、有色金属贸易,有色金属锌、铅冶炼及深加工产品，同时综合回收有价金属镉、铟、金、银、铋等，并副产硫酸、硫酸锌等。
282,西藏发展股份有限公司,西藏,拉萨市,3.62亿,4475.95万,266,1997-06-25,--,啤酒,啤酒,生产、销售啤酒、饮料。
283,福建漳州发展股份有限公司,福建,漳州市,27.38亿,7853.96万,1722,1997-06-26,--,汽车销售,汽车销售、自来水生产、污水处理、工程施工、贸易、房地产开发,水务业务、汽贸业务、地产业务及工程建设。
284,山西路桥股份有限公司,山西,太原市,33.25亿,2.90亿,397,1997-06-27,--,其他化学原料,高速公路管理与运营,高速公路管理与运营。
285,山东新华制药股份有限公司,山东,淄博市,45.16亿,2.21亿,6365,1997-08-06,--,化学原料药,化学原料药、制剂、医药中间体,从事开发、制造和销售化学原料药、制剂、医药中间体及其它产品。
286,四川浩物机电股份有限公司,四川,成都市,6.11亿,4709.52万,2341,1997-06-27,--,汽车零部件,机械配件、整车销售、汽车后市场服务,汽车发动机曲轴生产销售、汽车及配件销售、汽车维修、汽车保险代理、汽车装饰装潢等业务。
287,中国有色金属建设股份有限公司,北京,北京市,154.27亿,3.69亿,5064,1997-04-16,--,铅锌,承包工程、有色金属产品、冶金机械,有色金属采选与冶炼、国际工程承包。
288,中百控股集团股份有限公司,湖北,武汉市,152.06亿,7613.67万,20625,1997-05-19,--,超市,超市、百货,商业零售。
289,斯太尔动力股份有限公司,湖北,荆州市,1.51亿,-1.70亿,30,1997-06-27,--,汽车零部件,柴油发动机,汽车零部件制造与销售
290,本钢板材股份有限公司,辽宁,本溪市,405.08亿,16.09亿,16745,1998-01-15,--,普钢,钢板,有钢铁冶炼、压延加工、发电、煤化工、特钢型材、铁路、进出口贸易、科研、产品销售等。
291,西藏矿业发展股份有限公司,西藏,拉萨市,6.68亿,8700.16万,606,1997-07-08,--,其他稀有小金属,采选冶、贸易,铬铁矿、锂矿的开采、加工及销售和贸易业务。
292,通化金马药业集团股份有限公司,吉林,通化市,15.21亿,2.57亿,1990,1997-04-30,--,中药生产,中成药、化学药、原料药,医药产品的研发、生产与销售。
293,晋能控股山西电力股份有限公司,山西,太原市,95.20亿,-20.39亿,8048,1997-06-09,--,火电,电力、热力、燃煤、检修服务、节能技术服务、技术研究服务,电力商品、热力商品生产和销售。
294,中航西安飞机工业集团股份有限公司,陕西,西安市,310.79亿,4.74亿,25330,1997-06-26,--,航空装备,航空产品、汽车零部件、铝合金型材,军用大中型飞机整机、军民用航空零部件产品的研发、制造、销售、维修与服务。
295,广发证券股份有限公司,广东,广州市,216.39亿,90.83亿,12814,1997-06-11,--,证券,投资银行、财富管理、交易及机构、投资管理,投资银行业务、财富管理业务、交易及机构业务和投资管理业务。
296,中核苏阀科技实业股份有限公司,江苏,苏州市,8.74亿,4003.37万,1156,1997-07-10,--,基础件,阀门,工业阀门的研发、设计、制造及销售。
297,新兴铸管股份有限公司,河北,邯郸市,413.69亿,10.63亿,15837,1997-06-06,--,普钢,金属制品,离心球墨铸铁管及配套管件、铸造制品、钢塑复合管、钢格板、特种钢管、钢铁冶炼及压延加工等。
298,甘肃工程咨询集团股份有限公司,甘肃,兰州市,19.15亿,2.77亿,4236,1997-05-28,--,毛纺,工程咨询,工程咨询技术业务
299,内蒙古平庄能源股份有限公司,内蒙古,赤峰市,28.08亿,4.84亿,6926,1997-06-06,--,煤炭开采洗选,煤炭,煤炭生产、洗选加工、销售。
300,广东新会美达锦纶股份有限公司,广东,江门市,35.59亿,3680.35万,2571,1997-06-19,--,锦纶,切片、纺织印染布、弹力丝,锦纶6切片和纺丝的生产、销售。
481,招商局港口集团股份有限公司,广东,深圳市,75.45亿,54.38亿,15619,1993-05-05,--,--,港口装卸仓储业务、港口配套业务、保税物流业务,从事集装箱和散杂货的港口装卸、仓储、运输及其它配套服务
482,河南豫能控股股份有限公司,河南,郑州市,87.60亿,2616.20万,2409,1998-01-22,--,火电,发电、供热、煤炭,火电项目的投资管理、煤炭物流、新能源、综合能源服务等。
483,招商局积余产业运营服务股份有限公司,广东,深圳市,58.93亿,-3472.81万,39888,1994-09-28,--,--,物业管理业务、资产管理业务,物业资产管理与服务。
484,招商局公路网络科技控股股份有限公司,天津,天津市,53.41亿,40.19亿,5428,2017-12-25,--,--,投资运营、交通科技、智慧交通、招商生态,公路相关的经营收费公路业务和交通科技业务。
485,招商局蛇口工业区控股股份有限公司,广东,深圳市,759.38亿,154.41亿,48465,2015-12-30,--,房地产开发,社区开发与运营、园区开发与运营、邮轮产业建设与运营,"城市发展与产业升级提供综合性的解决方案，为客户的生活和工作配套提供多元化的,覆盖全生命周期的产品与服务。"
486,浙江新和成股份有限公司,浙江,绍兴市,62.35亿,17.14亿,10100,2004-06-25,--,化学原料药,营养品、香精香料,营养品、香精香料、高分子新材料的生产和销售。
487,鸿达兴业股份有限公司,江苏,扬州市,65.41亿,10.13亿,4951,2004-06-25,--,其他化学制品,PVC新材料、环境修复工程服务、防疫产品、工业原材料现货电子交易、综合物流服务及信息技术支持、稀土新材料,氢能源产业、化工产业、新材料产业、大环保产业、电子交易平台综合服务。
488,浙江伟星实业发展股份有限公司,浙江,台州市,26.24亿,4.09亿,7785,2004-06-25,--,服饰辅料,纺织服装、服饰、软件和信息技术服务,从事各类中高档服饰辅料产品的研发、生产与销售。
489,华邦生命健康股份有限公司,重庆,重庆市,91.83亿,5.89亿,12461,2004-06-25,--,农药,医药业务、医疗业务、农化业务,医药及农化、新材料产品的研发、生产、销售，医疗服务、旅游投资及运营业务。
490,安徽德豪润达电气股份有限公司,安徽,蚌埠市,42.03亿,-9.66亿,7407,2004-06-25,--,LED,小家电、LED产品,小家电业务和LED封装业务。
491,浙江精功科技股份有限公司,浙江,绍兴市,9.50亿,9413.68万,1181,2004-06-25,--,其他专用机械,太阳能光伏专用装备、新型建筑节能专用设备、轻纺专用设备、碳纤维及复合材料装备、机器人及智能装备、精密制造加工业务及军民融合项目开发,从事碳纤维及复合材料装备、机器人及智能装备、太阳能光伏专用装备、新型建筑节能专用设备、轻纺专用设备等高新技术产品的研制开发、生产销售和技术服务以及精密制造加工业务和军民融合项目开发。
492,华兰生物工程股份有限公司,河南,新乡市,23.68亿,8.04亿,2887,2004-06-25,--,生物医药,血液制品业务、疫苗制品、创新药和生物类似药,血液制品、疫苗、基因工程产品研发、生产和销售。
493,大族激光科技产业集团股份有限公司,广东,深圳市,115.60亿,17.11亿,14174,2004-06-25,--,电子零部件,其他专用设备,主要从事激光加工设备的研发、生产与销售。
494,天奇自动化工程股份有限公司,江苏,无锡市,24.58亿,9353.36万,2943,2004-06-29,--,智能装备,智能装备、循环装备、汽车后市场、重工装备,以汽车智能装备、智能仓储、散料输送及智慧工业服务为主的智能装备产业;以废钢加工设备、报废汽车拆解设备、有色金属加工及分选设备为主的循环装备产业;以报废汽车回收拆解、汽车核心零部件再制造及动力电池回收资源化利用为主的汽车后市场产业;以风电铸件业务为主的重工装备产业。
495,传化智联股份有限公司,浙江,杭州市,192.80亿,5.40亿,5189,2004-06-29,--,印染化学品,化工、物流,传化网智能物流业务与化工业务。
496,浙江盾安人工环境股份有限公司,浙江,杭州市,82.79亿,8191.91万,11284,2004-07-05,--,制冷配件,制冷配件业务、商用制冷空调设备业务,包括制冷元器件、制冷空调设备的研发、生产和销售。
497,浙江凯恩特种材料股份有限公司,浙江,丽水市,10.28亿,4172.94万,1160,2004-07-05,--,造纸,电气及工业用配套材料、过滤材料、特种包装材料、信息科技服务,研发、生产、销售高附加值纸基功能材料以及在消费金融领域为企业级客户提供信息科技服务。
498,中航工业机电系统股份有限公司,湖北,襄阳市,111.81亿,7.35亿,29554,2004-07-05,--,航空装备,航空机电产品,航空机电产品的设计研发、生产制造、市场开拓、售后服务、维修保障。
499,黄山永新股份有限公司,安徽,黄山市,20.08亿,2.11亿,2148,2004-07-08,--,包装印刷,真空镀膜、多功能薄膜、彩印复合软包装材料、纸基复合包装材料、新型医药包装材料、塑料制品、精细化工产品,生产彩印复合软包装材料。
500,协鑫能源科技股份有限公司,江苏,苏州市,4.10亿,865.13万,2987,2004-07-08,--,涤纶,电力销售、蒸汽销售、色纺产品,清洁能源发电、热电联产及综合能源服务。
561,山东太阳纸业股份有限公司,山东,济宁市,188.94亿,22.50亿,11202,2006-11-16,--,造纸,浆及纸制品、电及蒸汽,机制纸、纸制品、木浆、纸板的生产和销售。
562,苏州固锝电子股份有限公司,江苏,苏州市,18.55亿,1.49亿,1571,2006-11-16,--,半导体分立器件,半导体整流器件二极管、导电银浆,分立器件和集成电路封测。
563,中材科技股份有限公司,江苏,南京市,102.68亿,8.11亿,17219,2006-11-20,--,玻纤,特种纤维复合材料,风电叶片、玻璃纤维及制品、锂电池隔膜的研发、制造及销售。
564,苏州金螳螂建筑装饰股份有限公司,江苏,苏州市,209.96亿,19.27亿,15106,2006-11-20,--,装修装饰,建筑装饰,是一家以室内装饰为主体，融幕墙、景观、软装、家具、机电设备安装等为一体的综合性专业化装饰集团。
565,万邦德医药控股集团股份有限公司,浙江,台州市,146.35亿,1.00亿,2744,2006-11-20,--,铝,医药制造、专用设备制造及服务、有色金属加工、有色金属贸易、其他,现代中药、化学原料药及化学制剂的研发、生产和销售。
566,孚日集团股份有限公司,山东,潍坊市,48.22亿,4.14亿,13336,2006-11-24,--,棉纺,毛巾系列产品、装饰布系列产品,毛巾系列产品、床上用品和装饰布艺产品的研发设计、生产供应、营销渠道建设和品牌推广。
567,广州海鸥住宅工业股份有限公司,广东,广州市,20.71亿,9683.52万,5577,2006-11-24,--,卫浴,五金龙头类产品、智能家居类产品、浴缸陶瓷类产品、整装卫浴、定制橱柜、瓷砖,"装配式整装卫浴空间内高档卫生洁具,陶瓷,浴缸,淋浴房,浴室柜,整体橱柜,瓷砖等全品类部品部件的研发,制造和服务，在智能家居领域主要进行智能门户,安防工程的持续布局。"
568,浙江万丰奥威汽轮股份有限公司,浙江,绍兴市,101.77亿,10.00亿,11806,2006-11-28,--,汽车零部件,汽车铝合金轮毂、摩托车铝合金轮毂、镁合金压铸产品、涂层加工、金属铸件、冲压零部件,铝合金轮毂、环保达克罗涂覆、轻量化镁合金、模具冲压件业务以及通用飞机制造业务。
569,山东东方海洋科技股份有限公司,山东,烟台市,7.79亿,1.21亿,1032,2006-11-28,--,海洋渔业,进料加工、来料加工、海参、HIV、HTLV检测装备、国内贸易,海水苗种繁育、养殖，水产品加工，生物科技，保税仓储物流以及体外诊断试剂的研发、生产与销售和检测服务。
570,河南新野纺织股份有限公司,河南,南阳市,51.95亿,2.93亿,8948,2006-11-30,--,棉纺,纱线系列产品、坯布面料系列产品,从事中高档棉纺织品的生产与销售。
571,山东鲁阳节能材料股份有限公司,山东,淄博市,15.96亿,2.14亿,2554,2006-11-30,--,耐火材料,陶瓷纤维制品、玄武岩产品,陶瓷纤维、可溶纤维、氧化铝纤维、轻质莫来石砖等耐火保温产品的研发、生产、销售、施工业务，玄武岩纤维产品的研发、生产、销售业务。
572,新海宜科技集团股份有限公司,江苏,苏州市,16.05亿,-1.63亿,163,2006-11-30,--,通信传输设备,通信制造业、计算机技术开发、LED,通信产品的研发、生产与销售业务，IDC业务，锂电材料产品的研发、生产与销售业务。
573,江苏金智科技股份有限公司,江苏,南京市,23.06亿,1.45亿,1184,2006-12-08,--,电气自控设备,装置、系统,电力自动化业务、IT业务、电力工程设计与服务业务及新能源投资运营业务
574,江苏国泰国际集团股份有限公司,江苏,苏州市,345.49亿,11.40亿,13844,2006-12-08,--,贸易,纺织服装、玩具、化工产品,供应链服务和化工新能源业务。
575,新疆中泰化学股份有限公司,新疆,乌鲁木齐市,410.59亿,24.53亿,18933,2006-12-08,--,氯碱,氯碱化工、纺织工业、现代贸易、物流运输,聚氯乙烯树脂、离子膜烧碱的生产和销售;粘胶纤维、纱线的生产和销售。
576,国脉科技股份有限公司,福建,福州市,15.16亿,1.58亿,943,2006-12-15,--,通信配套服务,物联网和相关服务、教育,物联网技术服务、物联网咨询与设计服务、物联网科学园运营与开发服务、教育服务。
577,青岛金王应用化学股份有限公司,山东,青岛市,46.77亿,4.45亿,2799,2006-12-15,--,化妆品,化妆品、蜡烛产品、工艺品、大宗商品贸易,新材料蜡烛及工艺制品业务、化妆品业务和供应链业务。
578,浙江网盛生意宝股份有限公司,浙江,杭州市,3.62亿,2066.48万,546,2006-12-15,--,电子商务B2B,网络基础服务、网络信息推广服务、广告发布服、化工贸易服务、展会服务、房租收入、化工贸易,"从事互联网信息服务,电子商务,专业搜索引擎和企业应用软件开发"
579,湖南南岭民用爆破器材股份有限公司,湖南,长沙市,26.24亿,2557.94万,5080,2006-12-22,--,民爆用品,民爆器材、工程爆破、运输配送,民爆器材、军品的生产、研发与销售，工程爆破服务等业务。
580,山河智能装备股份有限公司,湖南,长沙市,39.52亿,2.05亿,5706,2006-12-22,--,工程机械,工程机械、航空装备与服务、特种装备,锚定工程机械、航空装备与服务、特种装备三大业务领域，为全球客户提供整体解决方案。
401,中国铁路物资股份有限公司,天津,天津市,14.51亿,-16.40亿,4060,1999-07-27,--,乘用车,油品供应链管理、钢轨供应链管理及运维技术服务、铁路移动装备物资供应、工程建设物资生产制造、工程建设物资集成服务、大宗商品贸易,以面向轨道交通产业为主的物资供应链管理及轨道运维技术服务和工程建设物资生产制造及集成服务。
402,中钢国际工程技术股份有限公司,吉林,吉林市,80.46亿,4.38亿,1944,1999-03-12,--,专业工程,工程总承包、国内外贸易、服务收入,工程总承包为主的工程技术服务业务、以机电设备及备品备件集成供应为主的国内外贸易业务和以工程设计、咨询为主的服务业务。
403,兰州黄河企业股份有限公司,甘肃,兰州市,5.96亿,1264.06万,1148,1999-06-23,--,啤酒,啤酒、饮料、大麦麦芽,啤酒、麦芽、饮料的生产、加工和销售业务。
404,中粮生物科技股份有限公司,安徽,蚌埠市,158.92亿,9.63亿,9565,1999-07-12,--,燃料乙醇,燃料乙醇、食用酒精、淀粉、淀粉糖、柠檬酸、味精,燃料乙醇、食用酒精、淀粉、淀粉糖、柠檬酸、味精及其副产品的生产与销售。
405,北京中关村科技发展(控股)股份有限公司,北京,北京市,17.40亿,4356.48万,2306,1999-07-12,--,综合,生物医药、房地产建筑、物业管理、混凝土,生物医药、个人护理用品、养老服务业务和其他业务。
406,湖南华菱钢铁股份有限公司,湖南,长沙市,767.11亿,52.95亿,23628,1999-08-03,--,普钢,钢铁、其他,钢材产品的生产和销售。
407,河南神火煤电股份有限公司,河南,商丘市,188.99亿,3.06亿,26286,1999-08-31,--,铝,采掘业、有色金属、电解铝深加工、贸易、房地产、电力、运输,铝产品、煤炭的生产、加工和销售及发供电。
408,四川双马水泥股份有限公司,四川,成都市,27.48亿,2.47亿,382,1999-08-24,--,水泥,水泥、私募股权投资管理、骨料,建材生产业务、私募股权投资管理业务。
409,江苏华西村股份有限公司,江苏,无锡市,28.42亿,2.06亿,851,1999-08-10,--,涤纶,纺织化纤、石化物流仓储、投资管理,涤纶化纤的研发、生产和销售，石化物流仓储服务。
410,冀中能源股份有限公司,河北,邢台市,203.82亿,10.90亿,38063,1999-09-09,--,煤炭开采洗选,煤炭、电力、建材、化工,煤炭、化工、电力、建材四大板块
411,紫光股份有限公司,北京,北京市,390.72亿,26.20亿,15497,1999-11-04,--,PC、服务器及硬件,数字化基础设施及服务、IT产品分销与供应链服务,提供技术领先的网络、计算、存储、云计算、安全和智能终端等全栈ICT基础设施及服务。
412,云南南天电子信息产业股份有限公司,云南,昆明市,23.16亿,2185.80万,6454,1999-10-14,--,专用计算机设备,软件和信息技术服务,提供金融行业数字化综合解决方案和服务。
413,新乡化纤股份有限公司,河南,新乡市,41.07亿,3063.03万,8786,1999-10-21,--,粘胶纤维,化学纤维产品,化学纤维产品的生产和销售。
414,重药控股股份有限公司,重庆,重庆市,230.45亿,11.53亿,12498,1999-09-16,--,氮肥,医药批发、医药零售,医药流通业务。
415,中国重汽集团济南卡车股份有限公司,山东,济南市,373.10亿,11.72亿,6957,1999-11-25,--,商用车,汽车制造业,从事重型载重汽车、重型专用车底盘、车桥等汽车配件的制造及销售业务。
416,湖北广济药业股份有限公司,湖北,黄冈市,8.02亿,1.06亿,1302,1999-11-12,--,化学原料药,原料系列、制剂系列,维生素原料产品的研发、生产和销售。
417,广西河池化工股份有限公司,广西,河池市,2.21亿,2946.24万,188,1999-12-02,--,氮肥,医药中间体、尿素,医药中间体的研发、生产与销售业务以及尿素委托加工销售业务。
418,欣龙控股(集团)股份有限公司,海南,澄迈县,6.32亿,4447.29万,960,1999-12-09,--,家纺,水刺产品、无纺深加工产品、热轧及服衬产品、熔纺无纺布、磷化工产品、贸易业务、医疗收入,从事非织造材料、磷化工业务
419,中通客车股份有限公司,山东,聊城市,78.52亿,1.91亿,4583,2000-01-13,--,商用车,客车制造业,以客车为主兼顾零部件产品的开发、制造和销售。
420,国家电投集团东方新能源股份有限公司,河北,石家庄市,26.45亿,1.08亿,2836,1999-12-23,--,其他发电,金融业务、能源业务,清洁能源发电及热电联产等业务，还涵盖财务公司、保险经纪、信托、期货、保险等多项金融业务。
181,浙江华媒控股股份有限公司,浙江,杭州市,18.32亿,2.10亿,3070,1996-08-30,--,营销服务,广告策划发布、报刊发行与印刷、教育,经营广告、报刊发行、印刷及新媒体业务、教育培训。
182,阳光新业地产股份有限公司,广西,南宁市,5.34亿,1.90亿,107,1996-09-19,--,房地产开发,开发产品销售、商业租赁、写字楼租赁、商业运营,商业运营管理业务、物业租赁业务以及住宅、商住尾盘销售业务。
183,北京中迪投资股份有限公司,北京,北京市,2.71亿,1.34亿,179,1996-10-10,--,综合,房地产开发、融资租赁业务、其他,投资及投资管理、房地产开发和融资租赁。
184,西安旅游股份有限公司,陕西,西安市,7.30亿,-2012.53万,491,1996-09-26,--,景区,旅行社、酒店、商贸,酒店经营管理、餐饮服务、旅行社、商业地产开发租赁、企业管理咨询、物业管理服务和劳务输出等。
185,内蒙古天首科技发展股份有限公司,内蒙古,包头市,4077.93万,-2152.78万,26,1996-10-08,--,纺织,动力煤业务、设备租赁、钾肥业务、纺织业、供电、土地租赁,纺织品的生产销售和贸易及钼精矿采选业务。
186,焦作万方铝业股份有限公司,河南,焦作市,50.17亿,1.76亿,2407,1996-09-26,--,铝,电解铝液、铝锭及铝合金制品,铝冶炼及加工，铝制品、金属材料销售。
187,海南大东海旅游中心股份有限公司,海南,三亚市,2790.66万,285.90万,120,1997-01-28,--,酒店,旅游饮食服务,酒店住宿和餐饮服务。
188,奥园美谷科技股份有限公司,湖北,襄阳市,27.95亿,4.18亿,3565,1996-10-16,--,房地产开发,化纤、房地产,美容医院服务、美容护肤产品生产销售等。
189,海航投资集团股份有限公司,辽宁,大连市,9670.73万,792.84万,199,1996-11-08,--,房地产开发,房地产业务、基金管理、养老服务,房地产业务、金融业务和养老业务。
190,中国石油集团资本股份有限公司,新疆,克拉玛依市,293.05亿,135.12亿,4405,1996-10-22,--,其他非银行金融,银行业务、财务公司业务、金融租赁业务、信托业务、保险业务、保险经纪业务、证券业务、信用增进业务,银行业务、财务公司业务、金融租赁业务、信托业务、保险业务、保险经纪业务、证券业务、信用增进业务与智能化数字化业务。
191,芜湖海螺型材科技股份有限公司,安徽,芜湖市,30.88亿,1478.16万,4178,1996-10-23,--,其他建材,中高档塑料型材、门窗、SCR脱硝催化剂,中高档塑料型材、门窗等的生产、销售以及科研开发。
192,新华联文化旅游发展股份有限公司,北京,北京市,74.41亿,8.53亿,7469,1996-10-29,--,房地产开发,商品房销售、文旅综合行业,文旅景区开发与运营、房地产项目开发建设、施工总承包、商业管理、酒店管理、物业服务、旅游服务。
193,恒立实业发展集团股份有限公司,湖南,岳阳市,5873.31万,-3669.78万,133,1996-11-07,--,汽车零部件,乙二醇、氯化钴、三元前驱体、金属镍、煤炭、金属钴、国债逆回购、车用空调,汽车空调及零部件业务和贸易。
194,吉林敖东药业集团股份有限公司,吉林,延边朝鲜族自治州,29.77亿,18.45亿,4462,1996-10-28,--,中药生产,中成药、化学药品、食品,从事中成药、生物化学药研发、制造和销售。
195,重庆长安汽车股份有限公司,重庆,重庆市,800.12亿,72.08亿,40298,1997-06-10,--,乘用车,销售商品、劳务,整车（含乘用车、商用车）的研发、制造和销售以及发动机的研发、生产。
196,远大产业控股股份有限公司,江苏,连云港市,1015.25亿,-3.72亿,623,1996-11-28,--,贸易,商品贸易、物流代理,大宗商品贸易、出口、仓储物流等业务。
197,天茂实业集团股份有限公司,湖北,荆门市,534.06亿,26.78亿,2379,1996-11-12,--,保险,保险、医药、化工,通过控股子公司国华人寿从事保险业务。
198,成都高新发展股份有限公司,四川,成都市,5.73亿,2911.79万,1097,1996-11-18,--,专业工程,建筑施工、智慧城市建设、运营及相关服务业务、期货及相关业务,建筑业和智慧城市建设、运营及相关服务业务。
199,攀钢集团钒钛资源股份有限公司,四川,攀枝花市,94.36亿,9.20亿,3181,1996-11-15,--,普钢,钒、钛、电,钒产品、钛渣、钛白粉的生产、销售、技术研发和应用开发。
200,铜陵有色金属集团股份有限公司,安徽,铜陵市,824.29亿,7.29亿,14441,1996-11-20,--,铜,阴极铜、硫酸、黄金、白银、铜箔、铜板带,铜、铁、硫金矿采选，铜、金、银、稀有贵金属冶炼及压延加工，硫酸、电子产品生产、铜加工产品等。
301,长江证券股份有限公司,湖北,武汉市,56.64亿,15.43亿,6364,1997-07-31,--,证券,经纪及证券金融业务、证券自营业务、投资银行业务、资产管理业务、另类投资及私募股权投资管理业务、海外业务,提供经纪及证券金融、投资银行、资产管理、投资、海外业务等全方位综合金融服务。
302,居然之家新零售集团股份有限公司,湖北,武汉市,39.97亿,3.95亿,11239,1997-07-11,--,百货,租赁及其管理、加盟管理、装修服务、商品销售、贷款保理利息,从事零售业务，业态主要包含现代百货、购物中心以及超市和家居卖场业务、家居建材超市业务和家装业务。
303,北新集团建材股份有限公司,北京,北京市,111.64亿,23.55亿,12966,1997-06-06,--,其他建材,石膏板、龙骨、防水卷材、防水涂料、防水工程、其他,为各类建筑和家庭客户提供石膏板墙体吊顶系统、矿棉板吊顶吸声系统、金邦板外墙屋面系统、内外墙环保涂料系统、岩棉防火保温系统、节能门窗系统、高效智能采暖系统、静音建筑管道系统等节能环保新型建材全套解决方案。
304,北大医药股份有限公司,重庆,重庆市,21.46亿,3313.98万,787,1997-06-16,--,生物医药,抗微生物、治疗精神障碍、调节血糖,主要从事化学药品制剂的研发、生产和销售，医药流通以及医疗服务。
305,江西万年青水泥股份有限公司,江西,南昌市,70.94亿,8.42亿,6596,1997-09-23,--,水泥,硅酸盐水泥、商品混凝土、新型墙材,从事硅酸盐水泥、商品混凝土以及新型墙材的生产和销售。
306,成都华神科技集团股份有限公司,四川,成都市,5.91亿,1.72亿,707,1998-03-27,--,中药生产,中西成药、生物制药、钢结构制作安装服务,中西成药、生物制药的生产与销售及钢结构房屋建筑设计与施工。
307,甘肃电投能源发展股份有限公司,甘肃,兰州市,19.87亿,2.68亿,1935,1997-10-14,--,水电,电力产品,水力发电、风力发电和光伏发电。
308,青海盐湖工业股份有限公司,青海,海西蒙古族藏族自治州,116.99亿,-42.88亿,6337,1997-09-04,--,钾肥,氯化钾、盐湖资源综合利用、化工产品、PVC、水泥、百货、碳酸锂、运输,钾肥和锂盐的开发、生产和销售
309,华闻传媒投资集团股份有限公司,海南,海口市,34.21亿,4.23亿,652,1997-07-29,--,平面媒体,传播与文化、数字内容服务、动漫产品及动漫服务、信息技术服务,传媒业务及文旅业务的经营。
310,英洛华科技股份有限公司,浙江,金华市,18.57亿,1.03亿,3910,1997-08-08,--,磁性材料,稀土永磁材料与制品、电机、齿轮箱、电动代步车、电动轮椅和工业阀门,钕铁硼磁性材料和电机系列产品的研发、生产和销售。
311,凯撒同盛发展股份有限公司,海南,三亚市,80.45亿,2.44亿,4270,1997-07-03,--,旅游服务,航空配餐及服务、铁路配餐及服务、旅游服务、物业租赁、信息服务,旅游服务和航空、铁路餐饮服务及系统集成等。
312,中国武夷实业股份有限公司,福建,福州市,41.72亿,2.61亿,6017,1997-07-15,--,房地产开发,建筑产品、房地产开发产品、商业贸易、劳务、技术服务、物业管理、租赁,国内外房地产开发、国际工程承包、物业管理、国际贸易和零售业务等。
